======================================================================
# Fluid properties:
sigma (mN/m)  	mu_w (cP)  	mu_nw (cP)
# 	57		0.821		0.838
# calcBox: 	 0.1 	 0.725
# Wettability:
# model 	mintheta 	maxtheta 	delta 	eta 	distmodel
# 1		35		81		-0.08		-3rand
mintheta 	maxtheta 	mean  	std
#   0		80.997		57.778		13.29
Porosity:  0.219827
Maximum pore connection:   36
Average pore-to-pore distance:  0.000197261
Mean pore radius:  2.22744e-05
Absolute permeability:  2.7915e-12
======================================================================
# Sw	 qW(m3/s)	 krw	 qNW(m3/s)	 krnw	 Pc	 Invasions
0.0112729,6.233797e-16,3.81514e-05,1.576374e-11,0.984731,25000,0
0.0115083,6.746227e-16,4.12875e-05,1.575740e-11,0.984335,24525,0
0.0126188,9.455236e-16,5.78669e-05,1.572678e-11,0.982422,19846.3,2
0.0134135,1.116921e-15,6.83565e-05,1.570523e-11,0.981077,15869.3,57
0.0151112,1.430811e-15,8.75669e-05,1.566180e-11,0.978363,12488.9,117
0.0189728,2.063874e-15,0.000126311,1.555811e-11,0.971886,9615.58,298
0.0272119,3.522462e-15,0.000215578,1.533424e-11,0.957901,7173.24,518
0.0456623,7.889769e-15,0.000482861,1.479913e-11,0.924474,5097.26,978
0.0956739,2.888922e-14,0.00176805,1.307472e-11,0.816753,3332.67,2187
0.200055,1.377191e-13,0.00842853,8.913305e-12,0.556798,2214.6,3685
0.301709,3.837046e-13,0.0234831,4.702203e-12,0.293738,1713.97,2845
0.400337,8.280658e-13,0.0506784,2.173005e-12,0.135744,1368.53,2149
0.50363,1.596709e-12,0.09772,5.760700e-13,0.035986,1074.09,1890
0.60326,2.746878e-12,0.168111,4.956780e-14,0.00309641,792.693,1668
0.669329,3.504237e-12,0.214462,0.000000e+00,0,-326.211,1362
0.67002,3.520321e-12,0.215447,0.000000e+00,0,-326.211,1362
0.670021,3.520325e-12,0.215447,0.000000e+00,0,-2581.41,1362
0.670021,3.520327e-12,0.215447,0.000000e+00,0,-3968.63,1362
0.670022,3.520329e-12,0.215447,0.000000e+00,0,-5563.92,1362
0.670022,3.520332e-12,0.215447,0.000000e+00,0,-7398.51,1362
0.670023,3.520335e-12,0.215448,0.000000e+00,0,-9508.28,1362
